src,trg
CCNC(=O)C(NC(=O)CC(C)C)C1NC(C(=O)NCCNC(=O)C2NC(C(NC(=O)CC(C)C)C(=O)NCC)SC2(C)C)C(C)(C)S1,CCNC(=O)C(NC(=O)CC(C)C)C1NC(C(=O)NCCNC(=O)C2NC(C(NC(=O)CC(C)C)C(=O)NCC)SC2(C)C)C(C)(C)S1
O=C(CCc1c(O)c2ccccc2oc1=O)c1ccccc1,O=C(CCc1c(O)c2ccccc2oc1=O)c1ccccc1
CC(C)(C)OC(=O)N1CCCC1C(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1,CC(C)(C)OC(=O)N1CCCC1C(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1
Cn1c(Cc2nc3ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc3n2C)nc2ccccc21,Cn1c(Cc2nc3ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc3n2C)nc2ccccc21
C=CCNC(=O)C(=O)C1CCCCCCCOCC(NC(=O)OC(C)(C)C)C(=O)N2CC3C(C2C(=O)N1)C3(C)C,C=CCNC(=O)C(=O)C1CCCCCCCOCC(NC(=O)OC(C)(C)C)C(=O)N2CC3C(C2C(=O)N1)C3(C)C
CCC(C)c1ccccc1SC1=C(O)CC(CCc2ccccc2)(c2ccccc2)OC1=O,CCC(C)c1ccccc1SC1=C(O)CC(CCc2ccccc2)(c2ccccc2)OC1=O
Cc1ccc(S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)c2ccccc2)C(=O)O)cc1,Cc1ccc(S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)c2ccccc2)C(=O)O)cc1
CC(C)(C)NC(=O)C1CC(O)CN1CC(O)CNC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C,CC(C)(C)NC(=O)C1CC(O)CN1CC(O)CNC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C
COc1cc(NC(=O)c2cccc3c(=O)c4cccc(OC)c4[nH]c23)cc(OC)c1OC,COc1cc(NC(=O)c2cccc3c(=O)c4cccc(OC)c4[nH]c23)cc(OC)c1OC
CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(C(=O)N1CC(OCc2ccccc2)CC1C(=O)NN(CC(F)(F)F)C(=O)NC(C)c1ccccc1)C(C)C,CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(C(=O)N1CC(OCc2ccccc2)CC1C(=O)NN(CC(F)(F)F)C(=O)NC(C)c1ccccc1)C(C)C
COc1ccc(Sc2ccc(C#Cc3ccc(-c4cnc(C5CCCN5C(=O)C(c5ccccc5)N(C)C)[nH]4)cc3)cc2Nc2ncnc3nc(C(C)C)ccc23)cc1,COc1ccc(Sc2ccc(C#Cc3ccc(-c4cnc(C5CCCN5C(=O)C(c5ccccc5)N(C)C)[nH]4)cc3)cc2Nc2ncnc3nc(C(C)C)ccc23)cc1
COc1ccc2c(OCCC3NC(=O)N(C)CCCCC=CC4CC4(C(=O)NS(=O)(=O)C4(C)CC4)NC3=O)cc(-c3nc(C(C)C)cs3)nc2c1F,COc1ccc2c(OCCC3NC(=O)N(C)CCCCC=CC4CC4(C(=O)NS(=O)(=O)C4(C)CC4)NC3=O)cc(-c3nc(C(C)C)cs3)nc2c1F
O=C1N(CC2CCCCC2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1CC1CCCCC1,O=C1N(CC2CCCCC2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1CC1CCCCC1
O=C1N(Cc2cccc(CO)c2)C(CCc2ccccc2)CC(Cc2ccccc2)N1Cc1cccc(CO)c1,O=C1N(Cc2cccc(CO)c2)C(CCc2ccccc2)CC(Cc2ccccc2)N1Cc1cccc(CO)c1
Nc1cccc(CN2C(=O)N(Cc3ccc4[nH]nc(-c5ccc(F)cc5)c4c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1,Nc1cccc(CN2C(=O)N(Cc3ccc4[nH]nc(-c5ccc(F)cc5)c4c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
CCCC1(CCC)CC(O)=C(C(c2ccccc2)C(C)(C)C)C(=O)O1,CCCC1(CCC)CC(O)=C(C(c2ccccc2)C(C)(C)C)C(=O)O1
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)OC(C)(C)C
CC(C)c1nc(CN(C(=O)NCCC(=O)NC(Cc2ccccc2)C(O)CC(Cc2ccccc2)NC(=O)OCc2cncs2)C2CC2)cs1,CC(C)c1nc(CN(C(=O)NCCC(=O)NC(Cc2ccccc2)C(O)CC(Cc2ccccc2)NC(=O)OCc2cncs2)C2CC2)cs1
C=CC1CC1(NC(=O)C1CC(OC)(c2ccc(-c3ccncc3)cc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC(OC)(c2ccc(-c3ccncc3)cc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
COc1ccc(C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O)c(OC)c1OC,COc1ccc(C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O)c(OC)c1OC
CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C1CCCCC1,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C1CCCCC1
CCOCCN1C(=O)N(CCOCC)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1,CCOCCN1C(=O)N(CCOCC)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1
CC(C)CCN(CC(O)C1Cc2ccc(cc2)OCCCCCC(=O)NC(C(C)C)C(=O)N1)S(=O)(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(C)CCN(CC(O)C1Cc2ccc(cc2)OCCCCCC(=O)NC(C(C)C)C(=O)N1)S(=O)(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C
CC(C)CC(COCc1ccccc1)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C,CC(C)CC(COCc1ccccc1)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C
CC(C)(c1ncc(-c2ccc(F)cc2)o1)N1CCN(CC(O)CC(Cc2nnco2)C(=O)NC2CCOCC2O)C(C(=O)NCC(F)(F)F)C1,CC(C)(c1ncc(-c2ccc(F)cc2)o1)N1CCN(CC(O)CC(Cc2nnco2)C(=O)NC2CCOCC2O)C(C(=O)NCC(F)(F)F)C1
CCC(NC(=O)C(CC1CCCCC1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)c1cnccn1)C(C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cccc(Cl)c1,CCC(NC(=O)C(CC1CCCCC1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)c1cnccn1)C(C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1cccc(Cl)c1
CCC(CC)NC(=O)CC(C(=O)NCC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)c1cnc2ccccc2n1)C(C)C)C(C)(C)C,CCC(CC)NC(=O)CC(C(=O)NCC(O)C(Cc1ccccc1)NC(=O)C(NC(=O)c1cnc2ccccc2n1)C(C)C)C(C)(C)C
CCC(C)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(O)CO,CCC(C)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(O)CO
C=CC1CC1(NC(=O)C1CC(Oc2nccc3cc(-n4cccn4)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC(Oc2nccc3cc(-n4cccn4)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
CC(C)(C)NC(=O)C1CN(Cc2cnc3ccccc3c2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)NC(=O)C1CN(Cc2cnc3ccccc3c2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
Cc1cccc(-n2ccc(CN3CCN(CC(O)CC(Cc4cccnc4)C(=O)NC4c5ccccc5OCC4O)C(C(=O)NCC(F)(F)F)C3)c2)c1,Cc1cccc(-n2ccc(CN3CCN(CC(O)CC(Cc4cccnc4)C(=O)NC4c5ccccc5OCC4O)C(C(=O)NCC(F)(F)F)C3)c2)c1
Cc1ccc(C(C)(C)C)c(SC2=C(O)CC(CCc3ccc(N)cc3)(c3ccccc3)OC2=O)c1,Cc1ccc(C(C)(C)C)c(SC2=C(O)CC(CCc3ccc(N)cc3)(c3ccccc3)OC2=O)c1
CC1(NC(=O)NC(C(=O)N2CC3C(C2C(=O)NC(CC2CC2)C(=O)C(N)=O)C3(C)C)C(C)(C)C)CCCCC1,CC1(NC(=O)NC(C(=O)N2CC3C(C2C(=O)NC(CC2CC2)C(=O)C(N)=O)C3(C)C)C(C)(C)C)CCCCC1
CC1(C)C(C(=O)NCc2ccccc2)C1C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C1C(C(=O)NCc2ccccc2)C1(C)C,CC1(C)C(C(=O)NCc2ccccc2)C1C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C1C(C(=O)NCc2ccccc2)C1(C)C
CC(C)(C)NC(=O)C1CCCN1C(=O)C(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)C1CCCN1C(=O)C(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1
C=CC1CC1(NC(=O)C1CC(c2csc(-c3c(OC)cccc3OC)n2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC(c2csc(-c3c(OC)cccc3OC)n2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)c1cc(CC)nn1C)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)c1cc(CC)nn1C)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C
Cc1ccc(C(=O)Nc2cccc(CN3C(=O)N(Cc4cccc(NC(=O)c5ccc(C)cn5)c4)C(Cc4ccccc4)C(O)C3CCc3ccccc3)c2)nc1,Cc1ccc(C(=O)Nc2cccc(CN3C(=O)N(Cc4cccc(NC(=O)c5ccc(C)cn5)c4)C(Cc4ccccc4)C(O)C3CCc3ccccc3)c2)nc1
CC(C)(C)NC(=O)Nc1nc(Cl)c(Cc2ccccc2)n(CC(=O)O)c1=O,CC(C)(C)NC(=O)Nc1nc(Cl)c(Cc2ccccc2)n(CC(=O)O)c1=O
COCCOCCC(CCOCCOC)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,COCCOCCC(CCOCCOC)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3C(COC(=O)C(NC(=O)OC)C(C)C)O4)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3C(COC(=O)C(NC(=O)OC)C(C)C)O4)cc12
CC(C)(c1cc2cnccc2o1)N1CCN(CC(O)CC(Cc2ccccc2)C(=O)NC2c3ccccc3OCC2O)C(C(=O)NCc2ccccc2)C1,CC(C)(c1cc2cnccc2o1)N1CCN(CC(O)CC(Cc2ccccc2)C(=O)NC2c3ccccc3OCC2O)C(C(=O)NCc2ccccc2)C1
C=CCNC(=O)C(=O)C(CCC)NC(=O)C1CNC(=O)N1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)OC(C)(C)C)NC(=O)C(CCC(=O)OC(C)(C)C)NC(C)=O)C(C)C)C(C)C,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1CNC(=O)N1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)OC(C)(C)C)NC(=O)C(CCC(=O)OC(C)(C)C)NC(C)=O)C(C)C)C(C)C
CC(C)CC(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(N)=O,CC(C)CC(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(N)=O
CC(C)(C)OC(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(O)c(O)c1,CC(C)(C)OC(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(O)c(O)c1
CNC(=O)c1c(-c2ccc(C(F)F)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3C(CO)O4)cc12,CNC(=O)c1c(-c2ccc(C(F)F)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3C(CO)O4)cc12
CNC(=O)c1c(C2=CCCC2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5ccccc5n3CO4)cc12,CNC(=O)c1c(C2=CCCC2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5ccccc5n3CO4)cc12
COC(=O)c1ccc(CN2C(=O)N(Cc3ccc(C(=O)OC)cc3)C(Cc3ccccc3)C(O)C2CCc2ccccc2)cc1,COC(=O)c1ccc(CN2C(=O)N(Cc3ccc(C(=O)OC)cc3)C(Cc3ccccc3)C(O)C2CCc2ccccc2)cc1
Cc1cc(SC2=C(O)CC(CCc3ccc(O)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,Cc1cc(SC2=C(O)CC(CCc3ccc(O)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO
CC(C)(C)NC(=O)C1CCCCN1CC(O)CNC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C,CC(C)(C)NC(=O)C1CCCCN1CC(O)CNC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C
C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OC1CC1CCCCCc1c(nc3ccccc3c1OCCCN1CCN(C)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OC1CC1CCCCCc1c(nc3ccccc3c1OCCCN1CCN(C)CC1)O2)C(=O)NS(=O)(=O)C1(C)CC1
O=C(C#CCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1,O=C(C#CCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1
O=C(NC1c2ccccc2CC1O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC1c2ccccc2CC1O,O=C(NC1c2ccccc2CC1O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC1c2ccccc2CC1O
NCCCCC(NC(=O)C(Cc1cnc[nH]1)NCC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCCCCN=C(N)N,NCCCCC(NC(=O)C(Cc1cnc[nH]1)NCC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCCCCN=C(N)N
CCCC(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(N)=O)C(C)C,CCCC(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)OCC(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(N)=O)C(C)C
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(CO)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)(C)C,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(CO)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)(C)C
NCCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NCCCCN=C(N)N,NCCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NCCCCN=C(N)N
C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCN1C(C)=O)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCN1C(C)=O)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)Cc1nn[nH]n1)C(C)CC)C(C)(C)C)C(=O)C(=O)NC1CC1,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)Cc1nn[nH]n1)C(C)CC)C(C)(C)C)C(=O)C(=O)NC1CC1
CC(C)(C)NC(=O)c1ccccc1CC(O)CSc1ccccc1NC(=O)C(C)(C)C,CC(C)(C)NC(=O)c1ccccc1CC(O)CSc1ccccc1NC(=O)C(C)(C)C
Cc1ccc(S(=O)(=O)N(CC(C)C)C(CO)CCCCNC(=O)CN(c2ccccc2)c2ccccc2)cc1,Cc1ccc(S(=O)(=O)N(CC(C)C)C(CO)CCCCNC(=O)CN(c2ccccc2)c2ccccc2)cc1
CC(C)C(NC(=O)CC1OC1C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)c1ccccc1,CC(C)C(NC(=O)CC1OC1C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)c1ccccc1
O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)Cc3ccccc3)c1)C1CC1)CCCCCC2,O=c1oc2c(c(O)c1C(c1cccc(NS(=O)(=O)Cc3ccccc3)c1)C1CC1)CCCCCC2
CCC(C)C(NC(=O)C(CC(O)C(CC1CCCCC1)NC(=O)C(C)NC(C)(C)C)C(C)C)C(=O)NCc1ccccn1,CCC(C)C(NC(=O)C(CC(O)C(CC1CCCCC1)NC(=O)C(C)NC(C)(C)C)C(C)C)C(=O)NCc1ccccn1
CCCC1(CCC)CC(O)=C(C(c2ccccc2)C2CC2)C(=O)O1,CCCC1(CCC)CC(O)=C(C(c2ccccc2)C2CC2)C(=O)O1
CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
CC1(N(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)C(=O)Nc2ccccc21,CC1(N(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)C(=O)Nc2ccccc21
CC(C)C1C(OC(=O)NC(Cc2ccccc2)C(O)CN2CCN(C3CC3)CC2C(=O)NC(C)(C)C)CCS1(=O)=O,CC(C)C1C(OC(=O)NC(Cc2ccccc2)C(O)CN2CCN(C3CC3)CC2C(=O)NC(C)(C)C)CCS1(=O)=O
O=C1N(Cc2cccc(-c3ncc[nH]3)c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(-c2ncc[nH]2)c1,O=C1N(Cc2cccc(-c3ncc[nH]3)c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(-c2ncc[nH]2)c1
CCC(C)C(NC(C)=O)C(=O)NC(CC1CCCCC1)C(=O)NC(CS)C(=O)O,CCC(C)C(NC(C)=O)C(=O)NC(CC1CCCCC1)C(=O)NC(CS)C(=O)O
CCC(=NO)c1cccc(CN2C(=O)N(Cc3cccc(C(CC)=NO)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1,CCC(=NO)c1cccc(CN2C(=O)N(Cc3cccc(C(CC)=NO)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C#N)cn3)c2)C(=O)O1,CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C#N)cn3)c2)C(=O)O1
C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C1CCCCC1)C2(Cl)Cl,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C1CCCCC1)C2(Cl)Cl
CNC(=O)C(Cc1ccccc1)NC(=O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC,CNC(=O)C(Cc1ccccc1)NC(=O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC
CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3ccc(OC)cc3)c2)C2CC2)c(=O)o1,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3ccc(OC)cc3)c2)C2CC2)c(=O)o1
C#CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(COC(=O)NCC1CC1)C(C)(C)C)C1(C)CCCCC1)C2(C)C)C(=O)C(=O)NCC=C,C#CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(COC(=O)NCC1CC1)C(C)(C)C)C1(C)CCCCC1)C2(C)C)C(=O)C(=O)NCC=C
O=C(O)c1cccc(CN2C(=O)N(Cc3ccc4[nH]ncc4c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1,O=C(O)c1cccc(CN2C(=O)N(Cc3ccc4[nH]ncc4c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1
CCC(NC(=O)C(NC(=O)OCc1ccccc1)C(C)CC)C(=O)NC(CC(F)F)C(=O)C(=O)O,CCC(NC(=O)C(NC(=O)OCc1ccccc1)C(C)CC)C(=O)NC(CC(F)F)C(=O)C(=O)O
CCCC(NC(=O)C1C(C(C)CC)CCN1C(=O)C(NC(=O)C(NC(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,CCCC(NC(=O)C1C(C(C)CC)CCN1C(=O)C(NC(=O)C(NC(O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
Cc1ccc2[nH]c(C(=O)O)cc2c1,Cc1ccc2[nH]c(C(=O)O)cc2c1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1
O=C(NC1c2ccccc2CC1O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC1c2ccccc2CC1O,O=C(NC1c2ccccc2CC1O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC1c2ccccc2CC1O
CC(C)CC1(C2=CNC(Cc3ccccc3)(CC(O)C(Cc3ccccc3)NC(=O)OC(C)(C)C)C2=O)NC=C(C(Cc2ccccc2)C(N)=O)C1=O,CC(C)CC1(C2=CNC(Cc3ccccc3)(CC(O)C(Cc3ccccc3)NC(=O)OC(C)(C)C)C2=O)NC=C(C(Cc2ccccc2)C(N)=O)C1=O
CC(=O)NC(CSCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)Cc1ccccc1C(=O)NC(C)(C)C,CC(=O)NC(CSCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)Cc1ccccc1C(=O)NC(C)(C)C
CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC(C)c1ccccc1,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC(C)c1ccccc1
CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=O)CCc1ccccc1,CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=O)CCc1ccccc1
Cn1c2cc(N3CCN(c4ccccc4)CC3)c(N)cc2c(=O)c2c(O)cc(O)cc21,Cn1c2cc(N3CCN(c4ccccc4)CC3)c(N)cc2c(=O)c2c(O)cc(O)cc21
Cc1cc(SC2=C(O)CC(CCc3ccccc3)(c3ccccc3)OC2=O)c(C(C)(C)C)cc1O,Cc1cc(SC2=C(O)CC(CCc3ccccc3)(c3ccccc3)OC2=O)c(C(C)(C)C)cc1O
